Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Casey Washington,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1700,DraftKings
Jase McClellan,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1600,DraftKings
Laviska Shenault Jr,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1300,DraftKings
Pharaoh Brown,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1400,DraftKings
Kenny McIntosh,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1400,DraftKings
Dareke Young,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1300,DraftKings
Ross Dwelley,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1900,DraftKings
Brady Russell,N/A,Atlanta Falcons,Seattle Seahawks,2024,7,2024-10-20T17:00:00Z,1600,DraftKings
Josh Allen,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,-115,DraftKings
James Cook,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,-105,DraftKings
Ray Davis,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,140,DraftKings
Amari Cooper,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,135,DraftKings
Tony Pollard,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,-105,DraftKings
Dalton Kincaid,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,200,DraftKings
Khalil Shakir,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,210,DraftKings
Keon Coleman,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,250,DraftKings
Dawson Knox,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,400,DraftKings
Mack Hollins,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,425,DraftKings
Curtis Samuel,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,425,DraftKings
Calvin Ridley,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,330,DraftKings
DeAndre Hopkins,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,350,DraftKings
Ty Johnson,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,475,DraftKings
Will Levis,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,600,DraftKings
Chigoziem Okonkwo,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,600,DraftKings
Julius Chestnut,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,600,DraftKings
Tyler Boyd,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,650,DraftKings
Josh Whyle,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,850,DraftKings
Quintin Morris,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,1200,DraftKings
Nick Westbrook-Ikhine,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,1200,DraftKings
Reggie Gilliam,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,1900,DraftKings
Treylon Burks,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,1100,DraftKings
Jha'Quan Jackson,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,1900,DraftKings
Thomas Odukoya,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,2500,DraftKings
Nick Vannett,N/A,Buffalo Bills,Tennessee Titans,2024,7,2024-10-20T17:00:00Z,2500,DraftKings
Zack Moss,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,110,DraftKings
Ja'Marr Chase,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,120,DraftKings
Chase Brown,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,120,DraftKings
Nick Chubb,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,125,DraftKings
Tee Higgins,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,150,DraftKings
D'Onta Foreman,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,235,DraftKings
Pierre Strong Jr.,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,240,DraftKings
Deshaun Watson,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,270,DraftKings
Jerry Jeudy,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,310,DraftKings
Joe Burrow,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,400,DraftKings
David Njoku,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,360,DraftKings
Mike Gesicki,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,475,DraftKings
Erick All,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,475,DraftKings
Andrei Iosivas,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,475,DraftKings
Elijah Moore,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,475,DraftKings
Cedric Tillman,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,500,DraftKings
Trayveon Williams,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,700,DraftKings
Jamari Thrash,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,750,DraftKings
Jordan Akins,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,800,DraftKings
Drew Sample,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,1200,DraftKings
Charlie Jones,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,1600,DraftKings
Trenton Irwin,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,1600,DraftKings
Geoff Swaim,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,1300,DraftKings
Jermaine Burton,N/A,Cleveland Browns,Cincinnati Bengals,2024,7,2024-10-20T17:00:00Z,1800,DraftKings
David Montgomery,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,-190,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,-160,DraftKings
Aaron Jones,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,-115,DraftKings
Ty Chandler,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,100,DraftKings
Amon-Ra St. Brown,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,105,DraftKings
Jahmyr Gibbs,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,120,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,155,DraftKings
Sam LaPorta,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,170,DraftKings
Jameson Williams,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,185,DraftKings
Jalen Nailor,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,250,DraftKings
Cam Akers,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,260,DraftKings
Sam Darnold,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,330,DraftKings
Johnny Mundt,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,310,DraftKings
Josh Oliver,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,390,DraftKings
Tim Patrick,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,400,DraftKings
Myles Gaskin,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,650,DraftKings
Brock Wright,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,700,DraftKings
Brandon Powell,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,850,DraftKings
C.J. Ham,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,750,DraftKings
Jared Goff,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,800,DraftKings
Trishton Jackson,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,850,DraftKings
Kalif Raymond,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,800,DraftKings
Trent Sherfield,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,1400,DraftKings
Craig Reynolds,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,1800,DraftKings
Parker Hesse,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,1600,DraftKings
Allen Robinson II,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,1900,DraftKings
Isaiah Williams,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,1800,DraftKings
Sione Vaki,N/A,Minnesota Vikings,Detroit Lions,2024,7,2024-10-20T17:00:00Z,2000,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,-125,DraftKings
Joe Mixon,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,-115,DraftKings
Jayden Reed,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,105,DraftKings
Stefon Diggs,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,135,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,190,DraftKings
Tank Dell,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,145,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,210,DraftKings
Christian Watson,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,215,DraftKings
Dontayvion Wicks,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,275,DraftKings
Emanuel Wilson,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,320,DraftKings
Dalton Schultz,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,275,DraftKings
Jordan Love,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,500,DraftKings
Bo Melton,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,450,DraftKings
Dameon Pierce,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,475,DraftKings
C.J. Stroud,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,450,DraftKings
Robert Woods,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,475,DraftKings
Xavier Hutchinson,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,450,DraftKings
Dare Ogunbowale,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,650,DraftKings
Malik Heath,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,700,DraftKings
Ben Sims,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,850,DraftKings
John Metchie III,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,850,DraftKings
Andrew Beck,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,1300,DraftKings
Cade Stover,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,1000,DraftKings
Chris Brooks,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,1300,DraftKings
Teagan Quitoriano,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,1700,DraftKings
Steven Sims,N/A,Green Bay Packers,Houston Texans,2024,7,2024-10-20T17:00:00Z,1400,DraftKings
Anthony Richardson,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,-105,DraftKings
Trey Sermon,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,130,DraftKings
Raheem Mostert,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,125,DraftKings
Tyler Goodson,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,160,DraftKings
De'Von Achane,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,150,DraftKings
Tyreek Hill,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,190,DraftKings
Michael Pittman Jr.,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,235,DraftKings
Josh Downs,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,270,DraftKings
Tyler Huntley,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,265,DraftKings
Jonnu Smith,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,285,DraftKings
Jaylen Waddle,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,285,DraftKings
Adonai Mitchell,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,360,DraftKings
Mo Alie-Cox,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,425,DraftKings
Alec Pierce,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,500,DraftKings
Evan Hull,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,450,DraftKings
Jaylen Wright,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,400,DraftKings
Odell Beckham Jr.,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,700,DraftKings
Drew Ogletree,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1000,DraftKings
Kylen Granson,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1300,DraftKings
Durham Smythe,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1000,DraftKings
Braxton Berrios,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1400,DraftKings
Julian Hill,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1500,DraftKings
Alec Ingold,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1500,DraftKings
Jeff Wilson Jr.,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,1500,DraftKings
Laquon Treadwell,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,2500,DraftKings
Ashton Dulin,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,2500,DraftKings
Malik Washington,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,2500,DraftKings
Tanner Conner,N/A,Indianapolis Colts,Miami Dolphins,2024,7,2024-10-20T17:00:00Z,2200,DraftKings
Saquon Barkley,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,-160,DraftKings
Jalen Hurts,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,115,DraftKings
Malik Nabers,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,110,DraftKings
AJ Brown,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,130,DraftKings
Tyrone Tracy Jr.,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,150,DraftKings
DeVonta Smith,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,160,DraftKings
Darius Slayton,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,240,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,235,DraftKings
Daniel Jones,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,300,DraftKings
Eric Gray,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,360,DraftKings
Grant Calcaterra,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,370,DraftKings
Jahan Dotson,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,425,DraftKings
Theo Johnson,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,450,DraftKings
Kenneth Gainwell,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,800,DraftKings
Jack Stoll,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,650,DraftKings
Jalin Hyatt,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,800,DraftKings
Parris Campbell,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,900,DraftKings
Johnny Wilson,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,750,DraftKings
Isaiah Hodgins,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,1100,DraftKings
Daniel Bellinger,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,1200,DraftKings
Will Shipley,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,1700,DraftKings
Ihmir Smith-Marsette,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,1400,DraftKings
Bryce Ford-Wheaton,N/A,New York Giants,Philadelphia Eagles,2024,7,2024-10-20T17:00:00Z,1500,DraftKings
Brian Robinson Jr.,N/A,Washington Commanders,Carolina Panthers,2024,7,2024-10-20T20:05:00Z,-145,DraftKings
Jayden Daniels,N/A,Washington Commanders,Carolina Panthers,2024,7,2024-10-20T20:05:00Z,-125,DraftKings
Terry McLaurin,N/A,Washington Commanders,Carolina Panthers,2024,7,2024-10-20T20:05:00Z,-120,DraftKings
Austin Ekeler,N/A,Washington Commanders,Carolina Panthers,2024,7,2024-10-20T20:05:00Z,115,DraftKings
Chuba Hubbard,N/A,Washington Commanders,Carolina Panthers,2024,7,2024-10-20T20:05:00Z,-125,DraftKings
